wavelength,counts
533.83,1119.01
534.19,1132.12
534.54,1121.58
534.90,1115.50
535.25,1115.73
535.61,1134.22
535.97,1110.35
536.32,1141.71
536.68,1124.39
537.03,1135.39
537.39,1128.61
537.74,1126.03
538.10,1137.73
538.45,1144.52
538.81,1131.18
539.16,1113.16
539.52,1119.95
539.88,1124.16
540.23,1134.93
540.59,1120.88
540.94,1123.93
541.30,1120.65
541.65,1114.10
542.01,1124.16
542.36,1112.69
542.72,1140.78
543.07,1134.46
543.43,1130.95
543.78,1119.71
544.14,1114.33
544.49,1141.71
544.84,1120.65
545.20,1123.93
545.55,1133.29
545.91,1126.03
546.26,1104.73
546.62,1122.99
546.97,1125.56
547.33,1132.59
547.68,1115.97
548.04,1119.48
548.39,1124.39
548.74,1114.56
549.10,1123.93
549.45,1134.69
549.81,1134.22
550.16,1121.12
550.51,1127.67
550.87,1127.20
551.22,1137.73
551.58,1113.39
551.93,1132.59
552.28,1149.91
552.64,1117.14
552.99,1132.12
553.35,1124.86
553.70,1109.88
554.05,1136.10
554.41,1115.73
554.76,1134.22
555.11,1148.27
555.47,1119.01
555.82,1140.31
556.17,1126.97
556.53,1128.84
556.88,1091.39
557.23,1122.99
557.59,1104.50
557.94,1126.03
558.29,1131.65
558.65,1122.75
559.00,1117.14
559.35,1128.84
559.71,1119.71
560.06,1114.10
560.41,1117.84
560.77,1125.33
561.12,1140.54
561.47,1128.37
561.82,1118.07
562.18,1107.31
562.53,1118.07
562.88,1125.80
563.24,1120.41
563.59,1145.69
563.94,1118.78
564.29,1133.52
564.65,1133.29
565.00,1113.86
565.35,1113.39
565.70,1104.50
566.06,1106.37
566.41,1135.63
566.76,1123.46
567.11,1118.07
567.46,1127.20
567.82,1105.44
568.17,1127.20
568.52,1139.84
568.87,1135.63
569.23,1122.99
569.58,1125.10
569.93,1124.16
570.28,1122.05
570.63,1122.29
570.98,1143.59
571.34,1123.46
571.69,1125.80
572.04,1125.10
572.39,1131.65
572.74,1112.46
573.09,1126.50
573.45,1127.67
573.80,1102.63
574.15,1146.63
574.50,1130.01
574.85,1126.27
575.20,1132.82
575.55,1133.76
575.91,1145.46
576.26,1137.97
576.61,1145.93
576.96,1152.95
577.31,1175.42
577.66,1181.97
578.01,1173.08
578.36,1188.99
578.71,1190.16
579.07,1188.76
579.42,1204.91
579.77,1172.61
580.12,1162.31
580.47,1150.84
580.82,1155.29
581.17,1128.14
581.52,1133.05
581.87,1143.82
582.22,1137.73
582.57,1161.14
582.92,1184.31
583.27,1165.12
583.62,1196.72
583.97,1214.74
584.32,1203.74
584.67,1229.72
585.02,1258.74
585.37,1265.29
585.72,1294.32
586.07,1304.38
586.42,1353.77
586.77,1337.62
587.12,1399.17
587.47,1384.43
587.82,1409.47
588.17,1431.24
588.52,1418.13
588.87,1394.49
589.22,1420.71
589.57,1427.26
589.92,1423.98
590.27,1447.39
590.62,1466.81
590.97,1470.56
591.32,1466.35
591.67,1481.56
592.02,1461.20
592.37,1442.94
592.72,1464.47
593.07,1479.92
593.42,1453.71
593.77,1433.58
594.12,1440.13
594.47,1426.56
594.81,1429.37
595.16,1416.49
595.51,1412.75
595.86,1410.17
596.21,1394.49
596.56,1398.24
596.91,1417.19
597.26,1367.58
597.61,1354.23
597.95,1350.26
598.30,1314.91
598.65,1313.98
599.00,1291.98
599.35,1260.61
599.70,1246.10
600.05,1223.40
600.39,1202.57
600.74,1214.74
601.09,1183.14
601.44,1170.74
601.79,1183.84
602.14,1184.78
602.48,1179.86
602.83,1181.74
603.18,1162.08
603.53,1198.59
603.88,1177.99
604.22,1184.55
604.57,1185.95
604.92,1209.12
605.27,1187.12
605.62,1192.27
605.96,1215.67
606.31,1216.14
606.66,1212.40
607.01,1246.80
607.35,1283.78
607.70,1335.28
608.05,1361.26
608.40,1469.86
608.74,1570.97
609.09,1736.68
609.44,1970.03
609.79,2209.00
610.13,2481.44
610.48,2696.53
610.83,2883.77
611.18,2990.50
611.52,3053.93
611.87,3014.84
612.22,2992.61
612.56,2870.67
612.91,2795.77
613.26,2719.00
613.61,2639.19
613.95,2540.18
614.30,2462.24
614.65,2429.94
614.99,2421.05
615.34,2353.17
615.69,2311.75
616.03,2277.34
616.38,2210.64
616.73,2155.40
617.07,2136.21
617.42,2076.06
617.76,2040.01
618.11,2026.44
618.46,2017.07
618.80,2002.33
619.15,1998.58
619.50,1965.58
619.84,1931.18
620.19,1901.69
620.53,1873.36
620.88,1860.02
621.23,1822.81
621.57,1790.74
621.92,1796.36
622.26,1747.68
622.61,1724.27
622.96,1662.01
623.30,1647.50
623.65,1617.31
623.99,1585.24
624.34,1548.50
624.68,1524.39
625.03,1456.05
625.38,1429.83
625.72,1390.75
626.07,1379.98
626.41,1331.06
626.76,1322.40
627.10,1303.21
627.45,1264.59
627.79,1248.44
628.14,1236.04
628.48,1225.97
628.83,1198.59
629.17,1208.65
629.52,1200.23
629.86,1168.63
630.21,1194.38
630.55,1191.80
630.90,1189.93
631.24,1176.12
631.59,1149.91
631.93,1160.20
632.28,1163.95
632.62,1167.46
632.97,1154.59
633.31,1143.12
633.65,1141.01
634.00,1152.71
634.34,1136.80
634.69,1144.76
635.03,1148.50
635.38,1147.33
635.72,1148.97
636.07,1133.29
636.41,1117.61
636.75,1127.20
637.10,1117.61
637.44,1137.97
637.79,1124.16
638.13,1132.59
638.47,1116.90
638.82,1142.65
639.16,1134.22
639.51,1144.29
639.85,1117.84
640.19,1133.05
640.54,1136.56
640.88,1137.73
641.22,1113.63
641.57,1115.03
641.91,1132.82
642.25,1129.07
642.60,1126.27
642.94,1107.78
643.28,1136.80
643.63,1122.75
643.97,1126.03
644.31,1150.14
644.66,1130.48
645.00,1119.24
645.34,1135.39
645.69,1118.54
646.03,1157.39
646.37,1141.01
646.72,1133.52
647.06,1141.25
647.40,1151.78
647.74,1145.93
648.09,1134.93
648.43,1157.39
648.77,1152.95
649.11,1156.46
649.46,1182.91
649.80,1150.14
650.14,1155.99
650.48,1165.12
650.83,1159.97
651.17,1172.14
651.51,1171.67
651.85,1164.65
652.20,1167.93
652.54,1182.20
652.88,1181.97
653.22,1185.25
653.57,1177.99
653.91,1167.69
654.25,1179.16
654.59,1192.50
654.93,1163.71
655.27,1159.74
655.62,1160.20
