wavelength,counts
636.07,1081.33
636.41,1165.59
636.75,1174.95
637.10,1217.08
637.44,1270.91
637.79,1355.17
638.13,1420.71
638.47,1528.37
638.82,1519.01
639.16,1633.69
639.51,1633.69
639.85,1600.93
640.19,1640.72
640.54,1678.16
640.88,1675.82
641.22,1664.12
641.57,1638.38
641.91,1671.14
642.25,1572.84
642.60,1703.91
642.94,1647.74
643.28,1526.03
643.63,1582.20
643.97,1537.73
644.31,1420.71
644.66,1437.09
645.00,1378.58
645.34,1317.72
645.69,1341.13
646.03,1296.66
646.37,1268.57
646.72,1193.67
647.06,1142.18
647.40,1121.12
647.74,1109.41
648.09,1013.45
648.43,936.21
648.77,985.37
649.11,973.66
649.46,901.11
649.80,884.72
650.14,931.53
650.48,821.53
650.83,856.64
651.17,926.85
651.51,901.11
651.85,849.61
652.20,854.30
652.54,919.83
652.88,849.61
653.22,835.57
653.57,814.51
653.91,826.21
654.25,788.76
654.59,837.91
654.93,795.78
655.27,840.25
655.62,802.80
655.96,763.01
656.30,816.85
656.64,882.38
656.98,863.66
657.33,802.80
657.67,837.91
658.01,798.12
658.35,798.12
658.69,777.06
659.03,744.29
659.37,741.95
659.72,802.80
660.06,823.87
660.40,798.12
660.74,833.23
661.08,784.08
661.42,751.31
661.76,866.00
662.10,814.51
662.44,770.04
662.79,819.19
663.13,777.06
663.47,751.31
663.81,781.74
664.15,814.51
664.49,807.48
664.83,819.19
665.17,767.70
665.51,863.66
665.85,781.74
666.19,814.51
666.53,837.91
666.87,830.89
667.21,856.64
667.55,821.53
667.89,847.27
668.23,807.48
668.57,833.23
668.91,795.78
669.26,870.68
669.60,854.30
669.94,861.32
670.28,870.68
670.62,868.34
670.96,758.33
671.29,814.51
671.63,814.51
671.97,891.74
672.31,840.25
672.65,863.66
672.99,814.51
673.33,812.17
673.67,823.87
674.01,826.21
674.35,826.21
674.69,781.74
675.03,912.81
675.37,814.51
675.71,793.44
676.05,814.51
676.39,873.02
676.73,851.96
677.07,777.06
677.41,812.17
677.74,858.98
678.08,676.41
678.42,854.30
678.76,833.23
679.10,912.81
679.44,821.53
679.78,833.23
680.12,882.38
680.46,870.68
680.79,910.47
681.13,908.13
681.47,877.70
681.81,858.98
682.15,854.30
682.49,910.47
682.83,814.51
683.16,842.59
683.50,877.70
683.84,868.34
684.18,819.19
684.52,823.87
684.85,781.74
685.19,880.04
685.53,905.79
685.87,844.93
686.21,807.48
686.55,917.49
686.88,835.57
687.22,795.78
687.56,854.30
687.90,873.02
688.23,919.83
688.57,873.02
688.91,851.96
689.25,812.17
689.58,882.38
689.92,863.66
690.26,830.89
690.60,835.57
690.93,802.80
691.27,908.13
691.61,849.61
691.95,896.43
692.28,823.87
692.62,854.30
692.96,758.33
693.29,901.11
693.63,849.61
693.97,830.89
694.31,861.32
694.64,835.57
694.98,835.57
695.32,880.04
695.65,861.32
695.99,875.36
696.33,819.19
696.66,854.30
697.00,830.89
697.34,887.06
697.67,847.27
698.01,863.66
698.35,919.83
698.68,873.02
699.02,833.23
699.35,863.66
699.69,931.53
700.03,826.21
700.36,875.36
700.70,903.45
701.04,861.32
701.37,894.08
701.71,849.61
702.04,844.93
702.38,936.21
702.72,863.66
703.05,877.70
703.39,868.34
703.72,816.85
704.06,880.04
704.39,847.27
704.73,814.51
705.07,774.72
705.40,791.10
705.74,856.64
706.07,847.27
706.41,851.96
706.74,875.36
707.08,858.98
707.41,858.98
707.75,875.36
708.08,863.66
708.42,868.34
708.75,854.30
709.09,908.13
709.42,830.89
709.76,826.21
710.09,835.57
710.43,826.21
710.76,847.27
711.10,828.55
711.43,884.72
711.77,828.55
712.10,833.23
712.44,873.02
712.77,835.57
713.11,844.93
713.44,835.57
713.77,802.80
714.11,819.19
714.44,812.17
714.78,835.57
715.11,828.55
715.45,828.55
715.78,781.74
716.11,802.80
716.45,837.91
716.78,830.89
717.12,807.48
717.45,802.80
717.78,814.51
718.12,763.01
718.45,903.45
718.78,858.98
719.12,760.67
719.45,800.46
719.79,898.77
720.12,779.40
720.45,849.61
720.79,901.11
721.12,870.68
721.45,889.40
721.79,905.79
722.12,847.27
722.45,828.55
722.79,908.13
723.12,903.45
723.45,880.04
723.79,873.02
724.12,926.85
724.45,863.66
724.78,847.27
725.12,922.17
725.45,908.13
725.78,807.48
726.12,882.38
726.45,947.92
726.78,887.06
727.11,844.93
727.45,866.00
727.78,849.61
728.11,861.32
728.44,830.89
728.78,821.53
729.11,849.61
729.44,816.85
729.77,807.48
730.11,854.30
730.44,896.43
730.77,821.53
731.10,828.55
731.43,809.83
731.77,784.08
732.10,798.12
732.43,823.87
732.76,849.61
733.09,828.55
733.43,837.91
733.76,812.17
734.09,784.08
734.42,858.98
734.75,812.17
735.08,821.53
735.42,901.11
735.75,800.46
736.08,807.48
736.41,809.83
736.74,809.83
737.07,816.85
737.40,734.93
737.73,849.61
738.07,786.42
738.40,826.21
738.73,835.57
739.06,830.89
739.39,795.78
739.72,753.65
740.05,840.25
740.38,798.12
740.71,809.83
741.04,795.78
741.38,758.33
741.71,779.40
742.04,805.14
742.37,875.36
742.70,830.89
743.03,819.19
743.36,763.01
743.69,781.74
744.02,779.40
744.35,784.08
744.68,784.08
745.01,819.19
745.34,814.51
745.67,812.17
746.00,814.51
746.33,854.30
746.66,816.85
746.99,779.40
747.32,772.38
747.65,772.38
747.98,709.18
748.31,819.19
748.64,777.06
748.97,837.91
749.30,772.38
749.63,770.04
749.96,786.42
750.29,770.04
750.62,748.97
750.95,793.44
751.28,823.87
751.60,760.67
751.93,784.08
752.26,816.85
752.59,737.27
752.92,847.27
753.25,805.14
753.58,835.57
753.91,793.44
754.24,798.12
754.57,809.83
754.90,755.99
755.22,784.08
755.55,772.38
755.88,882.38
756.21,739.61
756.54,763.01
756.87,779.40
757.20,765.36
757.52,760.67
757.85,774.72
758.18,802.80
758.51,739.61
758.84,802.80
759.17,793.44
759.49,737.27
759.82,840.25
760.15,751.31
760.48,720.89
760.81,784.08
761.14,807.48
761.46,812.17
761.79,765.36
762.12,758.33
762.45,723.23
762.77,828.55
763.10,816.85
