wavelength,counts
611.87,7916.63
612.22,7823.01
612.56,7732.90
612.91,7641.85
613.26,7537.93
613.61,7443.37
613.95,7330.09
614.30,7206.98
614.65,7087.14
614.99,7026.99
615.34,6909.96
615.69,6817.28
616.03,6682.46
616.38,6561.22
616.73,6461.28
617.07,6335.13
617.42,6249.93
617.76,6150.69
618.11,5991.77
618.46,5949.41
618.80,5778.78
619.15,5698.03
619.50,5579.37
619.84,5557.84
620.19,5359.36
620.53,5286.33
620.88,5169.31
621.23,5078.73
621.57,4986.75
621.92,4853.57
622.26,4733.03
622.61,4622.32
622.96,4515.36
623.30,4375.40
623.65,4274.05
623.99,4073.70
624.34,3948.25
624.68,3855.10
625.03,3774.35
625.38,3665.04
625.72,3531.87
626.07,3402.44
626.41,3334.80
626.76,3236.49
627.10,3183.13
627.45,3071.95
627.79,2995.89
628.14,2884.71
628.48,2806.54
628.83,2753.41
629.17,2695.83
629.52,2606.42
629.86,2551.42
630.21,2491.50
630.55,2473.71
630.90,2408.65
631.24,2336.79
631.59,2271.26
631.93,2267.28
632.28,2237.55
632.62,2195.89
632.97,2179.97
633.31,2156.34
633.65,2161.72
634.00,2170.85
634.34,2182.32
634.69,2221.87
635.03,2264.70
635.38,2343.34
635.72,2508.59
636.07,2671.96
636.41,2899.22
636.75,3217.77
637.10,3544.04
637.44,3896.52
637.79,4330.69
638.13,4743.10
638.47,5159.95
638.82,5546.60
639.16,5803.12
639.51,6066.67
639.85,6270.76
640.19,6365.79
640.54,6438.58
640.88,6447.24
641.22,6455.20
641.57,6357.13
641.91,6333.26
642.25,6156.08
642.60,6004.64
642.94,5854.85
643.28,5713.95
643.63,5491.36
643.97,5288.91
644.31,5045.49
644.66,4814.48
645.00,4571.30
645.34,4302.14
645.69,4016.83
646.03,3768.73
646.37,3540.53
646.72,3236.49
647.06,2988.86
647.40,2785.47
647.74,2544.16
648.09,2342.64
648.43,2190.98
648.77,2011.46
649.11,1883.66
649.46,1704.61
649.80,1603.27
650.14,1519.71
650.48,1429.37
650.83,1372.02
651.17,1310.47
651.51,1262.25
651.85,1188.99
652.20,1147.33
652.54,1134.93
652.88,1087.18
653.22,1083.90
653.57,1042.24
653.91,1016.26
654.25,994.73
654.59,1001.05
654.93,967.11
655.27,967.58
655.62,947.68
655.96,942.30
656.30,946.04
656.64,936.68
656.98,920.06
657.33,913.98
657.67,906.72
658.01,900.64
658.35,907.19
658.69,904.85
659.03,876.30
659.37,900.87
659.72,913.51
660.06,906.72
660.40,890.11
660.74,911.87
661.08,902.98
661.42,915.38
661.76,925.21
662.10,885.42
662.44,895.25
662.79,891.51
663.13,916.09
663.47,939.49
663.81,937.15
664.15,949.56
664.49,968.51
664.83,936.92
665.17,959.62
665.51,957.98
665.85,960.79
666.19,965.94
666.53,960.79
666.87,967.81
667.21,977.64
667.55,1003.62
667.89,1008.54
668.23,1006.90
668.57,1005.26
668.91,1011.11
669.26,1004.32
669.60,1035.92
669.94,1046.69
670.28,1047.16
670.62,1027.96
670.96,1053.94
671.29,1081.80
671.63,1060.03
671.97,1051.60
672.31,1086.01
672.65,1076.41
672.99,1093.73
673.33,1114.80
673.67,1095.37
674.01,1101.69
674.35,1104.50
674.69,1137.03
675.03,1117.14
675.37,1167.69
675.71,1144.99
676.05,1154.12
676.39,1174.48
676.73,1165.12
677.07,1179.16
677.41,1209.82
677.74,1192.50
678.08,1207.95
678.42,1229.72
678.76,1208.42
679.10,1230.89
679.44,1230.42
679.78,1241.65
680.12,1225.04
680.46,1253.12
680.79,1240.02
681.13,1254.06
681.47,1251.72
681.81,1252.42
682.15,1241.19
682.49,1248.44
682.83,1244.93
683.16,1240.48
683.50,1232.76
683.84,1251.25
684.18,1239.08
684.52,1241.42
684.85,1225.27
685.19,1234.87
685.53,1196.95
685.87,1226.44
686.21,1222.70
686.55,1219.19
686.88,1209.59
687.22,1192.27
687.56,1204.91
687.90,1188.06
688.23,1175.89
688.57,1172.84
688.91,1193.67
689.25,1206.55
689.58,1183.61
689.92,1179.86
690.26,1189.69
690.60,1176.82
690.93,1215.67
691.27,1193.67
691.61,1206.08
691.95,1205.61
692.28,1202.10
692.62,1199.99
692.96,1172.84
693.29,1219.19
693.63,1207.95
693.97,1214.04
694.31,1218.72
694.64,1215.91
694.98,1220.36
695.32,1202.33
695.65,1219.89
695.99,1211.23
696.33,1235.10
696.66,1230.89
697.00,1242.82
697.34,1244.70
697.67,1249.38
698.01,1243.29
698.35,1272.08
698.68,1253.12
699.02,1269.97
699.35,1273.49
699.69,1274.19
700.03,1275.12
700.36,1266.00
700.70,1271.38
701.04,1288.70
701.37,1308.59
701.71,1267.17
702.04,1276.06
702.38,1278.40
702.72,1284.02
703.05,1284.25
703.39,1267.87
703.72,1264.83
704.06,1249.61
704.39,1253.36
704.73,1254.29
705.07,1241.19
705.40,1239.31
705.74,1220.82
706.07,1213.10
706.41,1207.48
706.74,1196.95
707.08,1208.42
707.41,1194.14
707.75,1190.40
708.08,1186.18
708.42,1154.59
708.75,1171.67
709.09,1163.25
709.42,1141.25
