wavelength,counts
600.39,2574.82
600.74,2308.94
601.09,2084.01
601.44,1971.43
601.79,1874.30
602.14,1797.53
602.48,1762.19
602.83,1745.57
603.18,1739.95
603.53,1768.04
603.88,1812.98
604.22,1871.26
604.57,1903.09
604.92,1979.86
605.27,2053.35
605.62,2184.19
605.96,2289.75
606.31,2530.35
606.66,2730.00
607.01,3063.76
607.35,3526.95
607.70,4231.45
608.05,5317.93
608.40,6921.67
608.74,9337.80
609.09,12735.32
609.44,17060.87
609.79,22334.80
610.13,27642.90
610.48,32740.82
610.83,36786.20
611.18,39722.87
611.52,40958.91
611.87,40926.84
612.22,40075.59
612.56,38615.33
612.91,36951.68
613.26,35160.00
613.61,33486.04
613.95,31957.44
614.30,30580.74
614.65,29230.72
614.99,28299.42
615.34,27236.58
615.69,26400.54
616.03,25401.37
616.38,24379.49
616.73,23404.42
617.07,22632.04
617.42,21851.01
617.76,21112.33
618.11,20647.74
618.46,20311.17
618.80,19873.49
619.15,19636.39
619.50,19356.70
619.84,18933.06
620.19,18423.06
620.53,17761.62
620.88,17171.34
621.23,16392.41
621.57,15616.05
621.92,14897.28
622.26,14381.42
622.61,13636.20
622.96,12969.38
623.30,12237.73
623.65,11517.78
623.99,10735.10
624.34,9823.46
624.68,9072.62
625.03,8245.24
625.38,7355.37
625.72,6636.82
626.07,5947.54
626.41,5263.63
626.76,4709.39
627.10,4241.28
627.45,3683.30
627.79,3359.37
628.14,3049.95
628.48,2774.24
628.83,2549.31
629.17,2360.20
629.52,2181.38
629.86,2055.46
630.21,1940.77
630.55,1825.15
630.90,1751.19
631.24,1692.44
631.59,1582.67
631.93,1557.39
632.28,1510.82
632.62,1459.56
632.97,1424.68
633.31,1343.94
633.65,1331.76
634.00,1290.81
634.34,1244.46
634.69,1218.72
635.03,1199.99
635.38,1156.69
635.72,1153.42
636.07,1138.90
636.41,1094.90
636.75,1107.54
637.10,1086.24
637.44,1060.96
637.79,1064.01
638.13,1044.82
638.47,1032.18
638.82,1032.18
639.16,994.73
639.51,1007.37
639.85,1022.35
640.19,999.88
640.54,991.45
640.88,988.41
641.22,989.58
641.57,990.28
641.91,964.77
642.25,982.32
642.60,965.47
642.94,958.22
643.28,930.60
643.63,949.56
643.97,950.02
644.31,971.09
644.66,945.34
645.00,959.62
645.34,962.19
645.69,957.75
646.03,1019.07
646.37,1000.58
646.72,1013.92
647.06,1071.73
647.40,1095.84
647.74,1169.10
648.09,1236.74
648.43,1269.74
648.77,1333.64
649.11,1398.00
649.46,1440.37
649.80,1507.77
650.14,1571.90
650.48,1640.48
650.83,1687.53
651.17,1757.98
651.51,1808.06
651.85,1846.92
652.20,1887.88
652.54,1941.94
652.88,1970.73
653.22,1982.90
653.57,1949.90
653.91,1956.92
654.25,1939.60
654.59,1937.03
654.93,1902.15
655.27,1870.09
655.62,1809.23
655.96,1745.81
656.30,1696.89
656.64,1632.99
656.98,1603.03
657.33,1497.24
657.67,1421.88
658.01,1387.94
658.35,1326.62
658.69,1295.02
659.03,1226.91
659.37,1191.10
659.72,1190.86
660.06,1181.50
660.40,1168.86
660.74,1151.54
661.08,1142.88
661.42,1136.56
661.76,1116.20
662.10,1119.01
662.44,1124.39
662.79,1097.24
663.13,1078.99
663.47,1090.69
663.81,1083.43
664.15,1060.96
664.49,1048.79
664.83,1023.75
665.17,1009.94
665.51,1009.24
665.85,1025.15
666.19,992.15
666.53,975.07
666.87,972.49
667.21,939.26
667.55,930.36
667.89,965.47
668.23,953.77
668.57,939.73
668.91,933.87
669.26,899.00
669.60,888.70
669.94,893.62
670.28,888.47
670.62,903.91
670.96,862.72
671.29,897.83
671.63,849.38
671.97,852.19
672.31,861.79
672.65,853.59
672.99,845.87
673.33,842.59
673.67,847.98
674.01,853.13
674.35,846.34
674.69,847.04
675.03,849.85
675.37,822.23
675.71,823.17
676.05,835.81
676.39,855.47
676.73,827.61
677.07,825.51
677.41,825.74
677.74,817.08
678.08,838.85
678.42,827.85
678.76,835.10
679.10,812.40
679.44,829.95
679.78,821.06
680.12,835.81
680.46,838.38
680.79,837.91
681.13,839.32
681.47,851.02
681.81,847.74
682.15,848.91
682.49,850.08
682.83,869.74
683.16,864.13
683.50,923.58
683.84,954.00
684.18,953.77
684.52,1001.52
684.85,1004.56
685.19,1051.60
685.53,1106.37
685.87,1132.12
686.21,1166.29
686.55,1193.21
686.88,1217.08
687.22,1263.66
687.56,1254.76
687.90,1261.55
688.23,1301.81
688.57,1323.57
688.91,1330.83
689.25,1358.45
689.58,1377.64
689.92,1387.24
690.26,1385.13
690.60,1412.51
690.93,1442.71
691.27,1419.77
691.61,1421.88
691.95,1423.75
692.28,1465.88
692.62,1458.15
692.96,1471.96
693.29,1486.24
693.63,1519.71
693.97,1550.60
694.31,1557.39
694.64,1564.65
694.98,1626.20
695.32,1681.67
695.65,1741.83
695.99,1790.98
696.33,1911.05
696.66,1953.65
697.00,2069.03
697.34,2157.27
697.67,2326.73
698.01,2488.22
698.35,2676.17
698.68,2881.67
699.02,3135.15
699.35,3359.60
699.69,3601.15
700.03,3802.90
700.36,4052.64
700.70,4320.63
701.04,4471.13
701.37,4612.96
701.71,4671.48
702.04,4573.41
702.38,4513.26
702.72,4334.67
703.05,4149.77
703.39,3858.84
703.72,3580.32
704.06,3288.45
704.39,2961.25
704.73,2680.62
705.07,2419.41
705.40,2198.93
705.74,1977.05
706.07,1771.55
706.41,1603.03
706.74,1455.81
707.08,1347.45
707.41,1232.06
707.75,1151.78
708.08,1083.20
708.42,1019.07
708.75,994.96
709.09,953.07
709.42,931.07
709.76,913.28
710.09,888.00
710.43,858.27
710.76,865.53
711.10,843.53
711.43,850.55
711.77,837.21
712.10,832.29
712.44,824.80
712.77,819.89
713.11,822.00
713.44,815.21
713.77,815.44
714.11,809.83
714.44,796.72
714.78,778.93
715.11,788.29
715.45,788.53
715.78,778.23
716.11,775.19
716.45,769.33
716.78,764.18
717.12,779.16
717.45,759.27
717.78,781.97
718.12,767.46
718.45,767.70
718.78,775.19
719.12,781.04
719.45,783.14
719.79,769.80
720.12,769.80
720.45,761.14
720.79,767.46
721.12,773.55
721.45,780.10
721.79,766.53
722.12,772.61
722.45,766.29
722.79,759.50
723.12,764.89
723.45,768.87
723.79,754.35
724.12,744.76
724.45,733.76
724.78,757.87
725.12,745.69
725.45,770.97
725.78,758.80
726.12,777.76
726.45,772.14
726.78,752.48
727.11,744.99
727.45,767.70
727.78,760.44
728.11,751.55
728.44,736.33
728.78,779.40
729.11,766.99
729.44,746.16
729.77,764.42
730.11,759.27
730.44,769.80
730.77,755.29
731.10,752.48
731.43,739.14
731.77,752.01
732.10,774.48
732.43,754.59
732.76,755.99
733.09,764.18
733.43,763.48
733.76,760.91
734.09,763.72
734.42,757.63
734.75,770.27
735.08,775.65
735.42,749.67
735.75,778.93
736.08,759.27
736.41,782.91
736.74,772.84
737.07,767.93
737.40,762.31
737.73,754.82
738.07,767.70
738.40,773.55
738.73,752.48
739.06,760.44
739.39,767.70
739.72,757.16
740.05,769.10
740.38,786.89
740.71,783.85
741.04,777.76
741.38,764.18
741.71,759.74
742.04,783.14
742.37,778.23
742.70,781.04
743.03,787.82
743.36,798.36
743.69,777.99
744.02,783.14
744.35,789.23
744.68,792.04
745.01,784.08
745.34,784.08
745.67,775.19
746.00,796.95
746.33,774.25
746.66,808.19
746.99,782.21
747.32,789.23
747.65,770.50
747.98,798.12
748.31,776.59
748.64,783.38
748.97,789.46
749.30,765.12
749.63,783.14
749.96,795.08
750.29,777.76
750.62,778.70
750.95,778.46
751.28,773.31
751.60,795.78
751.93,764.65
752.26,766.53
752.59,778.23
752.92,760.21
753.25,769.33
753.58,751.78
753.91,782.68
754.24,779.63
754.57,769.80
754.90,750.38
755.22,773.08
755.55,775.89
755.88,749.91
756.21,768.16
756.54,772.61
756.87,748.74
757.20,773.31
757.52,773.55
757.85,766.53
758.18,749.67
758.51,770.50
758.84,773.55
759.17,765.82
759.49,768.16
759.82,762.55
760.15,799.76
760.48,772.38
760.81,777.76
761.14,774.48
761.46,754.59
761.79,773.78
762.12,766.06
762.45,775.65
762.77,767.70
763.10,751.78
763.43,754.35
763.76,745.93
764.09,760.91
764.41,791.34
764.74,774.02
765.07,760.91
765.39,777.99
765.72,769.33
766.05,767.23
766.38,759.50
766.70,765.82
767.03,778.23
767.36,765.82
767.69,766.99
768.01,756.46
768.34,752.95
768.67,755.52
768.99,763.48
769.32,754.82
769.65,727.44
769.97,745.69
770.30,741.72
770.63,766.29
770.95,756.93
771.28,759.04
771.61,760.91
771.93,736.10
772.26,748.97
772.59,751.31
772.91,758.33
773.24,752.72
773.57,785.02
773.89,756.46
774.22,754.82
774.54,778.23
774.87,752.48
775.20,764.89
775.52,762.31
775.85,760.21
776.17,756.23
776.50,754.12
776.83,756.46
777.15,751.55
777.48,751.31
777.80,737.27
778.13,761.61
778.45,757.16
778.78,755.99
779.10,744.29
779.43,746.63
779.76,753.42
780.08,747.57
780.41,769.80
780.73,764.65
781.06,759.50
781.38,765.59
781.71,768.16
782.03,748.27
782.36,754.12
782.68,741.01
783.01,764.89
783.33,753.18
783.66,745.69
783.98,771.67
784.31,788.06
784.63,737.03
784.95,758.10
785.28,747.33
785.60,749.44
785.93,773.55
786.25,729.78
786.58,754.12
786.90,749.44
787.23,752.95
787.55,767.46
787.87,730.01
788.20,750.61
788.52,736.80
788.85,732.35
789.17,730.72
789.49,722.99
789.82,760.91
790.14,735.40
790.47,766.76
790.79,766.76
791.11,752.95
791.44,742.65
791.76,765.82
792.09,758.10
792.41,761.38
792.73,763.72
793.06,748.04
793.38,765.82
793.70,757.16
794.03,740.78
794.35,749.21
794.67,772.14
795.00,768.63
795.32,759.74
795.64,775.89
795.96,761.38
796.29,768.87
796.61,760.21
796.93,778.23
797.26,768.40
797.58,762.08
797.90,750.14
798.22,761.61
798.55,773.31
798.87,748.27
799.19,774.48
799.52,771.44
799.84,757.16
800.16,771.91
