wavelength,counts
549.10,736.80
549.45,745.23
549.81,730.48
550.16,750.61
550.51,737.27
550.87,744.76
551.22,748.74
551.58,749.67
551.93,715.74
552.28,753.42
552.64,752.01
552.99,746.86
553.35,749.44
553.70,754.12
554.05,759.74
554.41,756.46
554.76,784.78
555.11,783.38
555.47,795.31
555.82,806.78
556.17,823.40
556.53,836.98
556.88,842.59
557.23,876.30
557.59,872.08
557.94,884.96
558.29,935.51
558.65,961.49
559.00,978.34
559.35,1027.03
559.71,1059.09
560.06,1109.18
560.41,1148.50
560.77,1189.46
561.12,1276.06
561.47,1310.47
561.82,1379.75
562.18,1440.37
562.53,1533.75
562.88,1619.65
563.24,1724.27
563.59,1844.34
563.94,1929.77
564.29,2077.93
564.65,2197.29
565.00,2305.66
565.35,2465.75
565.70,2629.36
566.06,2794.37
566.41,2933.86
566.76,3097.00
567.11,3293.13
567.46,3438.95
567.82,3592.02
568.17,3799.16
568.52,4037.89
568.87,4165.45
569.23,4367.91
569.58,4536.43
569.93,4706.58
570.28,4861.53
570.63,5024.19
570.98,5145.67
571.34,5314.65
571.69,5397.04
572.04,5490.90
572.39,5640.46
572.74,5682.35
573.09,5710.44
573.45,5842.68
573.80,5863.98
574.15,5874.04
574.50,5931.62
574.85,5907.98
575.20,5879.43
575.55,5901.19
575.91,5849.70
576.26,5802.19
576.61,5759.12
576.96,5668.54
577.31,5597.16
577.66,5472.64
578.01,5403.83
578.36,5245.61
578.71,5091.13
579.07,4961.94
579.42,4836.95
579.77,4651.11
580.12,4507.64
580.47,4338.89
580.82,4172.24
581.17,3985.70
581.52,3810.63
581.87,3660.36
582.22,3482.72
582.57,3341.82
582.92,3165.81
583.27,3008.06
583.62,2858.96
583.97,2721.57
584.32,2542.52
584.67,2421.52
585.02,2274.53
585.37,2187.23
585.72,2040.48
586.07,1941.01
586.42,1828.19
586.77,1716.08
587.12,1644.69
587.47,1547.80
587.82,1483.20
588.17,1421.41
588.52,1334.34
588.87,1280.98
589.22,1219.89
589.57,1185.72
589.92,1125.56
590.27,1085.31
590.62,1048.56
590.97,1028.67
591.32,999.41
591.67,971.32
592.02,947.92
592.37,947.68
592.72,910.94
593.07,895.02
593.42,854.53
593.77,880.28
594.12,858.27
594.47,837.44
594.81,829.49
595.16,817.78
595.51,823.17
595.86,821.06
596.21,806.78
596.56,796.25
596.91,798.82
597.26,772.61
597.61,793.21
597.95,773.08
598.30,792.04
598.65,781.97
599.00,768.40
599.35,772.14
599.70,786.89
600.05,767.70
600.39,751.08
600.74,766.99
601.09,767.70
601.44,766.99
601.79,737.03
602.14,760.67
602.48,758.80
602.83,752.48
603.18,752.72
603.53,784.31
603.88,754.35
604.22,769.57
604.57,752.01
604.92,754.59
605.27,750.38
605.62,750.84
605.96,744.76
606.31,744.29
606.66,770.50
607.01,745.23
607.35,759.74
607.70,743.12
608.05,751.08
608.40,738.44
608.74,745.23
609.09,752.95
609.44,755.29
609.79,745.23
610.13,765.12
610.48,763.25
610.83,781.27
611.18,761.14
611.52,768.16
611.87,759.97
612.22,762.78
612.56,767.70
612.91,763.95
613.26,771.21
613.61,768.87
613.95,783.85
614.30,734.93
614.65,751.55
614.99,772.61
615.34,763.72
615.69,753.42
616.03,730.72
616.38,745.23
616.73,738.20
617.07,741.95
617.42,748.50
617.76,743.82
618.11,748.50
618.46,766.53
618.80,747.80
619.15,752.72
619.50,743.12
619.84,755.99
620.19,744.52
620.53,740.08
620.88,759.74
621.23,739.38
621.57,719.71
621.92,755.99
622.26,743.59
622.61,740.55
622.96,743.12
623.30,737.03
623.65,734.23
623.99,738.67
624.34,730.01
624.68,757.63
625.03,728.84
625.38,732.35
625.72,737.03
626.07,750.84
626.41,713.16
626.76,724.40
627.10,733.52
627.45,736.10
627.79,737.97
628.14,707.54
628.48,720.42
628.83,731.89
629.17,726.74
629.52,726.27
629.86,701.46
630.21,711.29
630.55,713.40
630.90,728.14
631.24,739.14
631.59,719.25
631.93,728.84
632.28,716.67
632.62,712.69
632.97,730.95
633.31,730.48
